,ID,shortcode,text,hashtags,comments,likes
431,,,"Song: Kamariya | 
Choreography: @MelvinLouis 
Dance:  @iamSandeepaDhar 
#kamariya #darshanraval #melvinlouis #Bollywooddance #indiandancemoves #dancing #IndianDance #dance #dancelover #Bollywooddance #bollywood #india #dancelove #lovedance #talentmoves",kamariya darshanraval melvinlouis bollywooddance indiandancemoves dancing indiandance dance dancelover bollywooddance bollywood india dancelove lovedance talentmoves,|👏👏👏❤️❤️😍,1398
432,,,"Song: Tu Cheez Badi hai mast
Performers: @imnikhilsoni @shwetachdhry
.
.
#dance #dancers #dancelove #lovedance #choreography #choreographer #dancefloor #danceworld #bollywood #bollywooddance #cheezbadi #talent  #delhi #star #chandigarh #haryana #gujarat #rajasthan #banglore #chennai #mumbai #dancewithswag",dance dancers dancelove lovedance choreography choreographer dancefloor danceworld bollywood bollywooddance cheezbadi talent delhi star chandigarh haryana gujarat rajasthan banglore chennai mumbai dancewithswag,|@shamshad_369|U jz can't hear the song...only can hear ppl screaming....bt the dance is superb👏👏|👍👍👍👍👍|❤️wow|@mahi_sharma_66|Dance it ha no jitni hooting ha|😍😍ooo 🔥 🔥 t,974
433,,,"PART I 
Repost @rohan.pherwani - 👉🏻👉🏻👉🏻 BOLLYWOOD MASHUP!🔥❤️ @bgmcfilm_ @loveratri_official @shahidkapoor @akshaykumar @shraddhakapoor @aishwaryaraibachchan_arb @kalepooja #bollywood #india #dancelover #shahidkapoor #shraddhakapoor #battigulmeterchalu #dekhtedekhte #akshaykumar #dildooba #chogada #chogadatara #DancewithRo #rohanpherwanichoreography #indiancinema #loveratri #actor #fitness #hiphop #bollyhop #bollywooddance #indiandancers #talentmoves",bollywood india dancelover shahidkapoor shraddhakapoor battigulmeterchalu dekhtedekhte akshaykumar dildooba chogada chogadatara dancewithro rohanpherwanichoreography indiancinema loveratri actor fitness hiphop bollyhop bollywooddance indiandancers talentmoves,"|#चमत्कार_देखें_घर_बैठे_48_घंटो_में_101_%_ #गरंटीड_उपाय #specialist +91-7878102579 -💐💐-------] #world_famous_astrologer #Pawan_shastri ((#स्पेसलिस्ट_प्रेमी_वशीकरण))(मनचाहा प्यार )👪 (काम-कारोबार)♥ ( पति - पत्नी 🌏 World Famous #_🔯_Astrologer Pandit Pawan Sharma
Get Your 🌱 All Problem Solution With 48 Hour 100 % Guaranteed
Only 1 Call Change Your Life ~ CaLL +91-7878102579
#Love_Problem_Solution  #_Love_Marriage_Specialist
#_Husband_Wife_Love_Problem_Solution
All Problem Solution|_____________@Contact 📞📞+91-7878102579|Me inko bahut easy way beat Kar sakta hu Apne dance style se😉😉|😘😘@____pritu2574_____ @mr_sidd_1624 @divya_deore6454_ @sakshi1624_ @janhvi_patil_3 @khushipatil147|😊😉|@shikhamaloo09 ❣️|Wow 😍🔥🔥",3142
434,,,"Repost @melvinlouis -  Call 🔥 Tag someone if you want them to call you 😁📍 @gayatribhardwaj__ slaying this one along  kudos to @dsoldierzofficial 🙌🏻 Moves got smooth with @skechersindia ! FULL VIDEO LINK IN BIO 🙏🏻 Suggest songs in comments !
.
.
FOLLOW : @melvinlouis #melvinlouis #dancewithtalent  #bollywooddance #dancelove #dancewithtalent  #girlswag #amazingdance #indiadance #bollywood #dancewithlove #amazing #talent #mumbai #delhi #india #dancelove #dancelover #talentmoves",melvinlouis dancewithtalent bollywooddance dancelove dancewithtalent girlswag amazingdance indiadance bollywood dancewithlove amazing talent mumbai delhi india dancelove dancelover talentmoves,|Nice dance👌|Nice,851
435,,,"Song: #

Dance by @melvinlouis @dimpalm1
#talent#hotdance#indiandancemoves#danceon#worldofdance#bollywooddance #raghavjuyal#remodsouza#dance#dancer#danceclass#choreography#choreographer#dancelife#hiphop#hiphopdance #IndianDance #india #Dancelover #dancewithtalent #talentmoves",talent hotdance indiandancemoves danceon worldofdance bollywooddance raghavjuyal remodsouza dance dancer danceclass choreography choreographer dancelife hiphop hiphopdance indiandance india dancelover dancewithtalent talentmoves,|Bakwaas|👎👎👎👎|So cute👏👏,1918
436,,,"Song: luvletter
Choreography @sonali.bhadauria . .
.
.
#dance #dancer #lovedance #dancelove #lovedancing #dancelover #bollywood #bollywooddance #india #mumbai #delhi #indiandancemoves #swag #girlsswag #lovelater #choreographer #choreography #dancewithtalent #talentmoves",dance dancer lovedance dancelove lovedancing dancelover bollywood bollywooddance india mumbai delhi indiandancemoves swag girlsswag lovelater choreographer choreography dancewithtalent talentmoves,|nice|@__x.malaika.x__,818
437,,,"Tag your best friend for dance moves🕺💃👌
Song: Illegal Weapon !! .
.
#dance #dancers #dancelife #dancelove #lovedance #choreographer #bollywood #bollywooddance #illegalweapon #bhangra #jasminesandlas  #punjabisong  #dancecover #india #IndianDance #dance #dancing #choriography  #indiandancemoves #mumbai #Bollywooddance #dancewithtalent #talentmoves",dance dancers dancelife dancelove lovedance choreographer bollywood bollywooddance illegalweapon bhangra jasminesandlas punjabisong dancecover india indiandance dance dancing choriography indiandancemoves mumbai bollywooddance dancewithtalent talentmoves,|@shahprachi_1550|@chakraborty487 😂❤️🙌|@pinky.keerthana|@ektayadav03|@miss.advani ❤️|Who are the performers @talentmoves|@priya_palivela|@shinu8009|@janu_prasad_04|@sweeti_9474 lets do it|@snehameharada|@s.xhreya|@chhavisaboo10 ❤️|@kannusaroha 😕😕😕😕,1797
438,,,"Song : #tareefan

Choreography : @teamnaach
.
.
.
#dance #dancer #lovedance #dancelove #lovedancing #dancelover #bollywood #bollywooddance #bollywooddanceroutine #swag #girlsswag  #choreographer #choreography #dancewithtalent #talentmoves",tareefan dance dancer lovedance dancelove lovedancing dancelover bollywood bollywooddance bollywooddanceroutine swag girlsswag choreographer choreography dancewithtalent talentmoves,|@usaam_shah84 we need to start belly dancing find somewhere,320
439,,,"Rate his dance 10/10=? Moves 😍🕺 Song : #dheemedheeme .
.
#dance #dancer #lovedance #dancelove #tonykakkar #lovedancing #dancelover #bollywood #bollywooddance #indiandance #swag  #tonykakkar #choreographer #choreography #boydance #indiandancemoves #dancewithtalent #talentmoves",dheemedheeme dance dancer lovedance dancelove tonykakkar lovedancing dancelover bollywood bollywooddance indiandance swag tonykakkar choreographer choreography boydance indiandancemoves dancewithtalent talentmoves,|Es black wale ki ID koi batade|10/10|Gay sale😂|@__kawtarsh__ nti mol k7al @sara.tragha nti mol zra9|😍😍👌👌|Kya beat hai|👍👍👍|@anjali_385i 🕺🏽|👌👌👌👌👌|😅👌😂😂😂😂😂😂😂😂بموووت|@madhurima_rudra @achiever_esha_8 @srijac95 @lazy_head_forever  got to see their dance early morning🔥🔥😍|😂😂 الله يلعن ردحهم كيف يحمسني|@shvm_mishra  ye dance dkho🔥🔥|Jb dakho kahi na kahi ye post dikh he jata h 🤮|awesome 👌|10/10|🔥🔥🔥😘😘😘|👏👏👏👏👏👏👏😗😗😗😙😙😙😙🔥🔥🔥🔥😍😍😍😍😍😍😍🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥👏👏👏👏👏👏👏👏👏👏👏👏👏👏😗😗😗😗|👏👏👏👏|🔥🔥🔥|Cool dance boys excellent|Can u plz post name... My Frnd is searching ..a lot|❤️❤️❤️👍👍👍👍👍|😍😍😍😍👍👍👍👍👍👍💃💃💃💃💃Superb|10/10 from me but black shrt dancer😍😍😍😍|Expressions are awsome❤️❤️❤️|Love this dance and beat|👍|10/10 for the sexo dance moves from blackshirt boy 👍|Krish😍 you are the best dancer. #Blackshirt|Osm yar❤️❤️❤️❤️ dance|😂👌👌🔥🔥|10/10💚💛💛💚|👌👌👌👌👌very nice|Black shirt😍😍😍😋|👏👏👏👏👌👌👌👍👍👍|👌👌👌👌superb|10|Black shirt nailed it|Mast yaar very good dance|1000000|Best one|❤️|Black shirt vala 💥💣❤️❤️💓💓💟💟💟💟💟❣️❣️ aaaayyeeeeaahhhh  asm itne sexy moves ❣️|😍😍😍 black shirt 💏💏💏💏|👍👍👍👍👍👍👍|👏|Hahaha bc😂😂|@chaiiplease|10/10|❤️🔥|10/10👌|I just love this.... 👌👌|Fire🔥🔥|10 /10|10/10 black one is just killer🔥|Gajab yaar osm|10/10|10|🔥🔥🔥🔥🔥🔥👏👏 ..🔥🔥🔥|Bhai kon hai aa ??🔥|❤️❤️❤️❤️😍|Osm|🔥|bhia ye blCk one kon h|♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥|@pihu_dosanjh|👌👌|😂😍😍😍😍❤️❤️😍|Kadak hai bosss🔥🔥🔥🔥|Amazing|Extra ordinary|@rishaylnasir|👏|😍|#Katai_Zeher🔥👌😍❤️😮😘💕💕💕|100👌👌👌👌👌👌|Wow 👌👌👌👌|10 on 10....awesome moves...love it😍😍😍😍|Valla bu şarkıyı söylen bu çocuklara para vermesi lazım bunların sayesinde patladi|👏👏👏👏👏👏|10/10😍❤️,5811
440,,,"Song: akhladjaave
Choreography - sd king
.
.
.
#akhladjaave #hotdance #mj5 #cardib #ozuna#choreography#bollywooddance#bestvocals#indiandancemoves #bollywood#danceroutine#bollywoodactress#bollywooddance#lovedancing#dancelover#indiandance#swag#swagpack#hotdance#lovedancing#dancechampions#melvinlouis #worldofdance #danceoff #teresopolis  #faisalkhan  #piyushbhagat  #remodsouza #raghavjuyal #dancewithtalent #talentmoves",akhladjaave hotdance mj5 cardib ozuna choreography bollywooddance bestvocals indiandancemoves bollywood danceroutine bollywoodactress bollywooddance lovedancing dancelover indiandance swag swagpack hotdance lovedancing dancechampions melvinlouis worldofdance danceoff teresopolis faisalkhan piyushbhagat remodsouza raghavjuyal dancewithtalent talentmoves,|I love you 🥀💋🥀💋💋💋🥀💋🥀💋🥀💋💋🥀🦋🦋🥀🦋🦋🦋🥀👌👌👌👌👌👌👌,538
441,,,"Song: haulihauli 
Dance by : @rakulpreet X @melvinlouis #indiandancemoves #dancelove#girlsswag#itshot#danceon#dance#punjabidance#bellydancingtiktokindia#rakulpreetsingh#tiktokgirls#bellydancer#bellydance#indiandance#dancersofinstagram#talent#indiandancemoves #danceclass#remodsouza#bollywooddance#bollywoodactress#hotdance#welovedancing#raghavjuyal#lovedancing#danceshoes#dancemoves#dancepose  #talentmoves",indiandancemoves dancelove girlsswag itshot danceon dance punjabidance bellydancingtiktokindia rakulpreetsingh tiktokgirls bellydancer bellydance indiandance dancersofinstagram talent indiandancemoves danceclass remodsouza bollywooddance bollywoodactress hotdance welovedancing raghavjuyal lovedancing danceshoes dancemoves dancepose talentmoves,|Lit❤️🔥,382
442,,,"Repost @shreoshi4 -  Throwback to the very first rehearsal with @warinahussain for ‘She Move It Like’ ❤️ Me and @i.sahaj loved working with this beautiful woman and I am sure you got to see how she killed it with her moves in the actual video 💯 
#choreography #choreographer  #indiandancemoves #dancechallenge #dancedance #dancelover #bollywood #dancelife #dancer #dancers  #IndianDance #danceon #dancehall #dancing #dancelove #Bollywooddance #aadilkhan #dancing #dancewithtalent #talentmoves",choreography choreographer indiandancemoves dancechallenge dancedance dancelover bollywood dancelife dancer dancers indiandance danceon dancehall dancing dancelove bollywooddance aadilkhan dancing dancewithtalent talentmoves,|Mast dance @iamankittasharma @aadilkhann 😘😘👌👌,556
443,,,"Song: Tip Tip Barsa Pani
Performer - sheetal pery
.
.
.
#dance #dancer #dancing #dancelover #lovedancing #choreography #choreographer #bollywood #bollywooddance  #indiandancemoves #talent #tiptipbarsapaani #dancewithtalent #talentmoves",dance dancer dancing dancelover lovedancing choreography choreographer bollywood bollywooddance indiandancemoves talent tiptipbarsapaani dancewithtalent talentmoves,|👏👏👏Awesome performance Dear Sheetal|Coool,905
444,,,"Tag someone 😍👌💃 🕺❤️
.
#hotdance #choreography#bollywooddance#bestvocals#indiandancemoves #coupledance #bollywood#danceroutine#bollywoodactress#bollywooddance#lovedancing#dancelover#indiandance #dance #hotdance#lovedancing#dancechampions#wowdance #worldofdance  #raghavjuyal #dancewithtalent #talentmoves",hotdance choreography bollywooddance bestvocals indiandancemoves coupledance bollywood danceroutine bollywoodactress bollywooddance lovedancing dancelover indiandance dance hotdance lovedancing dancechampions wowdance worldofdance raghavjuyal dancewithtalent talentmoves,|❤️❤️❤️❤️❤️❤️|😍😍❤️|😍😍🙈I wish @ak_jumle|@saskia.ers|@rishab_mtw ❤️|I will also😍|Kon saa song hy yee,876
445,,,"Repost @deepaktulsyan  #NainaDaKyaKasoor #throwback 😍
Give me 200 comments and I'll post a Tutorial. 
Dancing with @sapnazuva
@ameet_trivedi @gmdcindia @deepika.gmdance @deepaktulsyan .
.
 #IndianDance #dance #dancer #indiandancemoves #dancing #lovedancing #dancelover #dancelover #dancelove #bollywood #Bollywooddance #choreographer #choreography #dancewithtalent",nainadakyakasoor throwback indiandance dance dancer indiandancemoves dancing lovedancing dancelover dancelover dancelove bollywood bollywooddance choreographer choreography dancewithtalent,|Mastt dance hai..... 😘😘😘😘|Beautiful😍💓😘💞😘💞💃|Mast dance hei.... 😘😘😘|@shahprachi28,627
446,,,"Repost @sumanmodi_ The performance night was lit. Had some crazy fun and the crowd was so so heart warming. Thanks to everyone ❤️ performancnight 
#takitaki #ozuna #rumba #djsnake #selenagomez #cardib #hotdance #indiandancemoves #dancetolove #danceindia #mumbai #delhi #viraldance #indiangirl #bollywooddance #india #girldance #dancelover  #dancewithtalent #talentmoves",takitaki ozuna rumba djsnake selenagomez cardib hotdance indiandancemoves dancetolove danceindia mumbai delhi viraldance indiangirl bollywooddance india girldance dancelover dancewithtalent talentmoves,|Jajajajaja se va parti en 8|💜|Damn🔥🔥🔥|مجنونه😂😂😂😂😂😂|I love you,807
447,,,"song= Tumhe Apna Banane Ka  dance by=  @_saniya_iyappan_ & @nakulthampi!! .
.
. #hotdance #mj5 #cardib #ozuna#choreography#bollywooddance#dancewithswag#indiandancemoves #bollywood#danceroutine#bollywoodactress#bollywooddance#lovedancing#dancelover#indiandance#swag#swagpack#hotdance#lovedancing#dancechampions#melvinlouis #worldofdance #danceoff  #piyushbhagat  #remodsouza #raghavjuyal #dancewithtalent #talentmoves",hotdance mj5 cardib ozuna choreography bollywooddance dancewithswag indiandancemoves bollywood danceroutine bollywoodactress bollywooddance lovedancing dancelover indiandance swag swagpack hotdance lovedancing dancechampions melvinlouis worldofdance danceoff piyushbhagat remodsouza raghavjuyal dancewithtalent talentmoves,|marvelous❤️|🔥🔥🔥💥|🔥🔥🔥🔥,501
448,,,"Repost @deep_brar_dance
☺️ My #dance on #TipTipBarsaPani 🙄 Full video on YouTube 📹 Link in the bio 👆 #Mohra #raveenatandon #alkayagnik @officialraveenatandon # #bollywooddance #bollywood #saree #sareelove  #amazingdance #indiandance #hotdance #indiandancemoves  #dancewithtalent #talentmoves",dance tiptipbarsapani mohra raveenatandon alkayagnik bollywooddance bollywood saree sareelove amazingdance indiandance hotdance indiandancemoves dancewithtalent talentmoves,|🔥🔥🔥mast|Fatafati 🔥😍|@vivek.2710,354
449,,,"Song : Zingaat
Performer : @hunar_rocks
Choreography : @vijay_akodiya
.
.
.
#dance #dancer #lovedance #dancelove #lovedancing #dancelover #bollywood #bollywooddance #dancelifestyle #dancewithtalent #bollywooddanceroutine #swag #girlsswag #zingaat #choreographer #choreography #talentmoves",dance dancer lovedance dancelove lovedancing dancelover bollywood bollywooddance dancelifestyle dancewithtalent bollywooddanceroutine swag girlsswag zingaat choreographer choreography talentmoves,|Awesome energy🔥🔥❤️,349
450,,,"Song : Teri Aakhya Ka Yo Kajal
Performer : @hunar_rocks
Choreography : @vijay_akodiya
.
.
.
#dance #dancer #lovedance #dancelove #lovedancing #dancelover #bollywood #bollywooddance #dancewithtalent #swag #girlsswag #teriaakhyakayokajal #choreographer #choreography #talentmoves",dance dancer lovedance dancelove lovedancing dancelover bollywood bollywooddance dancewithtalent swag girlsswag teriaakhyakayokajal choreographer choreography talentmoves,|Me encanta el tema!! 👏|Love that one ....|Maza agaya|Did anyone even notice the background where a man and two kids where consistently matching the beats with their heads popping|@samraqazi,794
